title,rating,review_text,location,hotel,label
Patio cordobés ,5,"Reservamos una noche y nos quedamos con ganas de más. Entras y te da la bienvenida un precioso patio cordobés. Cuando llegamos nos recibió un señor bastante amable que nos explicó todo sobre el patio. A continuación Tamara, la recepcionista, que nos lo explico todo al detalle con muchísima simpatía. El alojamiento de lo más bonito y con todas las comodidades que se necesitan, mejor que un hotel. ",Cordoba_Province_of_Cordoba_Andalucia,Casa_longa,1
"TRANQUILO Y CENTRICO,REPETIRIA SIN DUDAR",5,"El alojamiento esta en el barrio de los patios , con lo que las habitaciones están alrededor de un patio típìco, que hace que sea un sitio silencios y fresco. La habitación es grande, con armario gigante, baño totalmente equipado. La cocina de la casa se puede usar, siempre recogiendo todo bien. Lo mejor la nevera siempre equipada... Tamara , un sol de chica .",Cordoba_Province_of_Cordoba_Andalucia,Casa_longa,1
"Excelente, volveremos",5,"Fuimos una noche, para pasar la feria y nos sorprendió la ubicación, rodeado de casas de patios, e incluso está cada también tiene un patio precioso. Nos recibió Francisca, muy amable y nos enseñó la casa y nuestra habitación. Son poquitas habitación, creo que no más de 4. En la planta baja, está el patio (precioso) y las zonas comunes de la casa, tiene un aseo, el salón, con un mesa grande, tv plana y sillón, cruzando tienes la cocina, con todo, te explica que por la mañana te deja pan del día, con leche, embutido, paté, etc algo de bolleria, tiene su cafetera, su tostador y si llegas por la noche o te da hambre o sed de madrugada puedes bajar sin problema. Y todo de calidad.  Ya subiendo las escaleras tienes las habitaciones, a nosotros nos toco la 1. Entras y es una cama de…",Cordoba_Province_of_Cordoba_Andalucia,Casa_longa,1
Buen lugar para alojarse,4,"Es una casa típica andaluza con una patio muy bonito y situada en el barrio de San Basilio, a 5 min andando de la Mezquita y otros lugares de interés.   La casa está muy bien, cuenta con cocina común donde dispones de todo. Las habitaciones son amplias y las camas muy cómodas. El desayuno es autoservicio y tienes de todo incluso si tienes algún tipo de intolerancia, solo lo tienes que decirlo.   Tamara, la chica que lleva el alojamiento es muy amable.   Lo recomiendo para futuras estancias.",Cordoba_Province_of_Cordoba_Andalucia,Casa_longa,1
"Excelente, boutique y hermosa.",5,"Mi madre y yo nos quedamos aquí una noche. El desayuno estaba incluido en el precio total: autoservicio, pan, zumo de naranja, botella de agua, café, mermeladas, mantequilla, etc. La ubicación es perfecta, a corta distancia de la mezquita y otras atracciones turísticas. Tomamos un taxi de la estación de autobuses al hotel, lo cual nos costó aproximadamente 7 EURO. Luego tomamos el autobús 03 a la estación de tren que era 1. 3 euros por persona. La habitación está muy limpia, el colchón está confirmado, la sábana está hecha de algodón.",Cordoba_Province_of_Cordoba_Andalucia,Casa_longa,1
UNA CASA SOÑADA,5,"Gustó · De todos los alojamientos que tuve a lo largo de mi vida, este fue el mejor de todos. Una casa soñada. Muy bien que le digan CASA y no hotel. Tomamos 4 habitaciones y eso hizo que fuéramos los únicos huéspedes. Si hubiera habido otros, también hubiera estado bien. Las habitaciones de época. Del lugar típico. Cómoda. Grande. Buenas sábanas. Baños amplios. Un patio andaluz premiado donde los turistas podían pasar a visitar. Una cocina y un living enormes y completos. No faltaba nada. Nos dejaron todo lo necesario para un desayuno y más. Frutas. Panes. Churros. Tomates,Medialunas, Galletitas. Fiambres. Manteca. Mermeladas Café. Té y más. Era tanto que ni puedo recordar. Cada mañana renovaban lo que habíamos comido. Calefacción. Lavaplatos. Me sentía en casa y cuidada por una mamá y sus hijas ( creo) como si estuviera en mi casa. Qué pena habernos ido. Muy bien, muy bien ubicado. Una calle hermosa. Tranquila. Hermosa.  No gustó · Hubiera ido mejor quedarnos una semana más. Una tristeza habernos ido.…",Cordoba_Province_of_Cordoba_Andalucia,Casa_longa,1
Muy recomendable,5,"Una casa patio preciosa, muy cerca de todo y suficientemente alejada para tener sueños reparadores después de recorrer Córdoba. El personal encantador. Nos informó de todo cuanto podíamos visitar y comer. Un viaje un inolvidable.",Cordoba_Province_of_Cordoba_Andalucia,Casa_longa,1
Un verdadero placer,5,"Precioso y encantador casa longa para disfrutar de cordoba Limpio,cómodo,en pleno centro histórico,la atención por parte de los dueños o trabajadores espectacular y muy familiar  Esta claro que tengo mi segunda casa cada vez que visita cordoba",Cordoba_Province_of_Cordoba_Andalucia,Casa_longa,1
Simplemente maravillosa ,5,"Una estancia maravillosa en una excelente ubicación. El personal encantador y atento. Ha sido un viaje de ensueño en un casa preciosa que tiene un bonito patio mágico y acogedor. Todo a un precio asequible con desayuno autoservicio. Las habitaciones tienen todo lo necesario para pasar unos días estupendos, desde los amplios armarios hasta los útiles de aseo imprescindibles (gel, crema, cepillos de dientes, gorro de ducha, peines, secador...). Incluso tapones para los oídos por si molesta el ruido de la céntrica calle. Todo pensado y estudiado al milímetro para que los huéspedes disfrutemos de esta inigualable ciudad. Sin dudarlo, volveré en cuanto pueda.",Cordoba_Province_of_Cordoba_Andalucia,Casa_longa,1
Simplemente perfecto,5,"Hotel encantador, la ubicación es perfecta ya que se encuentra dentro del casco histórico, cerca de los principales monumentos y a su vez alejado de la multitud de turistas , por lo que el descanso está asegurado . La casa es preciosa con un antiguo patio andaluz perfectamente cuidado. La habitación es muy confortable y la cama es maravillosa. La chica de recepción es encantadora , muy amable desde nuestra llegada. Volveríamos sin duda alguna y nuestra recomendación está asegurada.",Cordoba_Province_of_Cordoba_Andalucia,Casa_longa,1
Estancia maravillosa,5,"Ubicado en el casco histórico de la ciudad, a pocos minutos de la Mezquita, este establecimiento ofrece pequeños pisos donde disfrutar cómodamente de la estancia en Córdoba. Los pequeños pisos que componen en edificios tienen baño propio, nevera y congelador, lavadora y cocina. Encontramos el nuestro impecablemente limpio, bien equipado con utensilios de cocina, ducha con chorros, y calefacción. Los dueños han sido desde el primer día hasta el ultimo muy amables y disponibles.  La relación calidad precio muy buena. Super recomendado",Cordoba_Province_of_Cordoba_Andalucia,Apartamentos_Turisticos_Casa_Pepa,1
Apartamento cordobés con encanto,4,"Bonita casa, ubicación perfecta, estudio reformado y funcional. Personal amable. No les hemos visto mucho pero estaban a nuestra disposición en cuanto quisiéramos algo. Viven abajo. Relación calidad precio buena.  Lo malo: Me ha gustado mucho mi estancia aquí pero voy a poner algunas cosas que se podrían mejorar para llegar al 10. El colchón es cómodo aunque un poco fino. El agua de la ducha no salia del todo caliente (aunque en mayo no hacia falta la verdad) Al no haber una ventana en la buhardilla faltaba un poco de ventilación. De todas formas repetiría ;)",Cordoba_Province_of_Cordoba_Andalucia,Apartamentos_Turisticos_Casa_Pepa,1
"Estuvimos dos noches, muy tranquilos",4,"Estuvimos muy bien, sólo dos noches pero muy comodos, las habitaciones antiguas pero me encantan, los detalles del apartamento, la disponibilidad del responsable, no es el más lujoso que he visto pero calidad precio esta fantástico, ademas a 5 minutos del centro de cordoba y puedes aparacar el coche a 100 metros de forma gratuiga.",Cordoba_Province_of_Cordoba_Andalucia,Apartamentos_Turisticos_Casa_Pepa,1
Estupendo,5,"Una casa antigua espectacular por todas sus partes todo decorado con mucho gusto los apartamentos muy limpios y acogedores el patio cordobés expectacular, Emilio y su familia encantadores y dispuestos a todo lo que necesiten sus huéspedes,lo recomiendo.",Cordoba_Province_of_Cordoba_Andalucia,Apartamentos_Turisticos_Casa_Pepa,1
Un encanto,5,"Nos gustó muchísimos la perfecta ubicación, ya que está en pleno casco antiguos de Córdoba. Los apartamentos son una maravilla, limpios y decorados con gran gusto. Los dueños son muy atentos y agradables, nos hicieron la estancia muy amena. Buena relación calidad/ precio. Hay que hospedarse. .",Cordoba_Province_of_Cordoba_Andalucia,Apartamentos_Turisticos_Casa_Pepa,1
"Excelente ubicación, buena relación calidad/precio",4,"-Una bonita casa señorial con un precioso patio andaluz como zona común que hará las delicias de los amantes de las antigüedades. -Su ubicación es excelente, junto a la plaza del potro, a 5/10 minutos a pie de todo.  -La cama de nuestro apartamento era pequeña e incomoda, el resto del apartamento bastante correcto, amplio, con una ducha grande y buenos servicios. Se echaban en falta algunos básicos como gel de ducha o más toallas para estancias de varios días. -El parking está separado del apartamento y te lo tienen que abrir a propósito, lo que puede ser incomodo si pretendes circular mucho en coche. -Buena relación calidad/precio y propietarios agradables.",Cordoba_Province_of_Cordoba_Andalucia,Apartamentos_Turisticos_Casa_Pepa,1
Excelente,5,"He pasado unos días con mi familia en uno de los apartamentos, hemos quedado maravillados. Un apartamento amplio, limpio, con dos habitaciones grandes con baños dentro.  Ubicado en pleno centro de Córdoba, en una zona muy tranquila.  Los dueños son maravillosos y serviciales. Lo recomiendo.",Cordoba_Province_of_Cordoba_Andalucia,Apartamentos_Turisticos_Casa_Pepa,1
Genial ubicacion,5,La ubicación es inmejorable. Bueno podrías estar dentro de la mezquita pero no es cosa. Buena gente tanto Emilio como si esposa. Aparcamiento gratis . Ojo si te toca el apartamento de arriba prepara para subir escaleras super estrechas y luego bajar la maleta sin Morir en el intento.  Precioso patio cordobés. ,Cordoba_Province_of_Cordoba_Andalucia,Apartamentos_Turisticos_Casa_Pepa,1
No era lo que esperabamos,3,"Reservamos a traves de booking y en la reserva ponia que era un apartamento +parking.Hasta ahi...todo bien.Al llegar vimos que el apartamento era una buhardilla,con poca luz.Todo estaba distribuido en una unica habitacion....excepto el baño algo que las fotos no mostraba.La ubicacion era buena y tenia una bonita terraza comun.El acceso a la buhardilla se hacia a traves de unas escaleras MUY estrechas y empinadas. Estuvimos 4 dias y 3 noches y solo nos dieron dos toallas de baño y una de lavabo,echamos de menos otro par de toallas o un cambio de toallas a mitad de la estancia ya que la buhardilla era humeda.Estuvimos en Noviembre y hacia bastante frio,sobre todo en el baño ya que la calefaccion no calentaba apenas.Echamos de menos un calefactor para calentar el baño a la hora de…",Cordoba_Province_of_Cordoba_Andalucia,Apartamentos_Turisticos_Casa_Pepa,3
Geniales,5,"Apartamentos muy acogedores,ubicación perfecta,decoración cuidada hasta el último detalle,los dueños encantadores y tanto el patio típico de abajo como la terraza de arriba..insuperables Totalmente recomendables",Cordoba_Province_of_Cordoba_Andalucia,Apartamentos_Turisticos_Casa_Pepa,1
Magnifico,5,"Ubicación excelente, trato súper familiar , apartamento cómodisimo , con todo lo necesario para una estancia más que agradable. Económico para lo que ofrece y su ubicación, e incluye aparcamiento . Volvería mañana mismo.",Cordoba_Province_of_Cordoba_Andalucia,Apartamentos_Turisticos_Casa_Pepa,1
Casa pepa,5,"Dar las gracias a Emilio y a su señora todo fue muy acogedor, son unos apartamentos muy acondicionado para poder llevar carrito de bebé está situado en el centro ,todo muy limpio y muy familiar muchas gracias",Cordoba_Province_of_Cordoba_Andalucia,Apartamentos_Turisticos_Casa_Pepa,1
Increible visita,5,"La ubicación del apartamento es maravillosa, muy cerca de todo lo que hay que ver Nuestro apartamento estaba fenomenal, en planta baja, pudimos disfrutar del patio tranquilo Emilio nos atendió muy bien tanto a nuestra llegada como a nuestra salida Es importante que tenga aparcamiento al lado de los apartamentos ya que al ser el centro no tienes que buscar donde aparcar, aunque podría poner una rampa para aceder mejor al mismo",Cordoba_Province_of_Cordoba_Andalucia,Apartamentos_Turisticos_Casa_Pepa,1
Acogedor y centrico,4,"Fin de semana en familia (matrimonio y niña), el apartamento muy acogedor, con todo para una estancia inolvidables. Emilio muy atento y cordial tanto a la llegada como a la salida....fenomenal. Situado a muy cerca de todo lo q se quiere visitar en Cordoba. Recomendado 100%.",Cordoba_Province_of_Cordoba_Andalucia,Apartamentos_Turisticos_Casa_Pepa,1
En el centro historico y cerca de todo,5,"Excelente la atencion de Doña Pepa y Emilio, muy atentos y serviciales siempre, algo complicado el tema del parking pero nada que no se pueda solucionar. El alojamiento de 10, con mucha historia pero con y comodidades modernas, fuimos con otra pareja de amigos y quedaron encantadisimo con el lugar y la ciudad, y con gnas de vovler algun dia a recorrer todo lo que nos quedo por ver.",Cordoba_Province_of_Cordoba_Andalucia,Apartamentos_Turisticos_Casa_Pepa,1
Con encanto y cerca de todo.,4,"La casa donde están los apartamentos es una antigua casa señorial y tiene encanto. Bien situada, se puede llegar andando a todas partes. A unos 10 minutos de la Mezquita, Puente Romano, Alcazar, Judería... también muy cerca de la Corredera e incluso se puede llegar en un ameno paseo hasta el Palacio de Viana o al Cristo de los faroles. También dando un ligero paseo por la ribera del río llegamos a un centro comercial. Estuvimos en la buhardilla y es un poco complicado la subida, por una escalera estrella y de altos escalones, pero para gente joven y sin problemas de movilidad no hay demasiada dificultad y la terraza compensa la escalera. El estudio buhardilla está bien equipado, limpio y confortable. Quizás necesitaría otro tipo de cortinas o persianas...ya que las ventanitas de…",Cordoba_Province_of_Cordoba_Andalucia,Apartamentos_Turisticos_Casa_Pepa,1
Unas escaleras para hacerse heridas en las rodillas,2,"Muy mal, sInceramente, todo el mundo puntua muy bien este alojamiento debido a la ubicación y a que las habitaciones disponen de todo, al ser apartamentos. Pero, no teniamos apenas luz, la buhardilla permite que te des unos cuantos cabezazos (yo creí que tenía que ir a urgencias una noche antes de acostarme), no te hacen la habitación ni la cama como en otros apartamentos en los que he estado, y las escaleras son lo peor, tengo las rodillas llenas de moratones, subirlas y bajarlas es todo un sacrificio ya que miden, algunas, medio metro de altura... Que no me esperen más porque no volveré...",Cordoba_Province_of_Cordoba_Andalucia,Apartamentos_Turisticos_Casa_Pepa,0
Con encanto,4,"Estuvimos 3 amigas en uno de los apartamentos, uno abuhardillado. Tiene todo lo necesario para pasar allí unos días, con una terraza estupenda para desayunar, cenar o simplemente tomarte unas copas. Para ir con niños no es el ideal ya que tiene unas escaleras un tanto empinadas, pero dispone de otros apartamentos para gusto de cada uno. Emilio el dueño un encanto y muy atento. Esta muy centrico a 10 min de la Mezquita y dispone de restaurantes muy buenos a menos de 1 min como La Tinaja y bares de copas para salir como El Sojo. Recomendado para pasar tu estancia en Cordoba.",Cordoba_Province_of_Cordoba_Andalucia,Apartamentos_Turisticos_Casa_Pepa,1
Si fuera un museo ....,2,"Este alojamiento tiene una buena ubicacion  en el centro de Cordoba  . Pero es lo unico destacable , ya que la habitacion no era muy confortable .Al menos la que nos toco a nosotros , que es una buhardilla .Elegimos este apartamento por las fotos que vimos en internet , y realmente las fotos se ajustan a la realidad : el patio es grande y bien decorado , los corredores  , pasillos y zonas de paso tambien son pintorescos .Sin embargo lo que no se puede ver en las fotos es que la habitacion no tiene ventanas , excepto una pequeña banderola , o sea que para tener luz natural hay que tener la puerta abierta   ,Otro inconveniente es la humedad  , y lo peor de todo es el acceso : es una escalera muy empinada y estrecha .En mi opinion no es apta para personas mayores ni para niños .De…",Cordoba_Province_of_Cordoba_Andalucia,Apartamentos_Turisticos_Casa_Pepa,0
"Precioso apartamento y patio, pero escalofriantes escaleras.",4,"Este lugar está en una ubicación muy buena, cerca del río, a una plaza encantadora con muchas opciones para comer y al área histórica. Muchos otros lugares estaban a poca distancia a pie. El apartamento era encantador, en lo alto de los aleros, con un bonito patio exterior para relajarse. Sin embargo, el acceso al segundo piso es a través de unas escaleras realmente difíciles. La escalera superior es de tamaño medio, por lo que el acceso dentro y fuera de nuestra habitación era una preocupación para las personas mayores, tenemos 69 y 71 años. La escalera es muy estrecha y difícil de manejar con bolsas. Una señora en la habitación adyacente bajó las escaleras sentándose en cada una por seguridad. Personalmente me ha resultado más difícil subir. El apartamento tiene todo lo que…",Cordoba_Province_of_Cordoba_Andalucia,Apartamentos_Turisticos_Casa_Pepa,1
Perfecto para una noche,5,"La pensión está muy muy muy muy limpia. Alojarse allí es cómo si por un momento fueses cordobés y entrases a dormir a tu propia casa. El patio es muy acogedor con muuuchas plantas y la chica que nos atendió era encantadora. Por la mañana salía un olor tan rico de la cocina que de buena gana nos hubiésemos quedado a comer =P La ubicación es excelente y el precio que pagamos escandalosamente bueno.  Guardo muy buenos recuerdos de este lugar. Si tu plan es pasar muy poquito tiempo en el hotel y salir a ver córdoba en un fin de semana, no necesitas más.",Cordoba_Province_of_Cordoba_Andalucia,Pension_Agustina,1
Un pedazo de paraíso tranquilo en el centro de Córdoba.,5,"Excelente ubicacion. Cuando ingrese a la pensión, se sentirá abrumado por la belleza de la decoración con flores, pinturas, etc. Habitación simple y limpia. Todo lo que necesitas para relajarte después de un día de turismo en la ciudad histórica.",Cordoba_Province_of_Cordoba_Andalucia,Pension_Agustina,1
"Encantador, bien ubicado, lugar de gestión familiar.",4,"Nos alojamos aquí dos noches durante un fin de semana agitado durante la Fiesta de los Patios. La mayoría de los lugares económicos de la ciudad ya estaban reservados, por lo que terminamos teniendo que quedarnos en la habitación con un baño compartido. Un baño compartido nunca es mi preferencia, pero en este lugar estaba perfectamente bien. El baño siempre estaba limpio y solo se compartía con otra habitación. También hay un lavabo en la habitación en sí. Me encantaron los azulejos en la escalera y el vestíbulo del hotel. La ubicación es perfecta, justo en el centro de la ciudad. Puede caminar hasta la Mezquita en minutos y llegar a la estación de tren en autobús en unos 15 minutos. Nuestra anfitriona fue agradable y atento a todas nuestras necesidades.",Cordoba_Province_of_Cordoba_Andalucia,Pension_Agustina,1
Es difícil encontrar un lugar mejor,5,"Hermosa casa está situada en el centro histórico de Córdoba, en una de las muchas calles cercanas al casco antiguo. La ubicación es su gran aventura, a solo cinco minutos a pie de la Mezquita y el puente romano. Los propietarios son muy amables, la habitación y el baño están absolutamente limpios. Lugar maravilloso, sin duda.",Cordoba_Province_of_Cordoba_Andalucia,Pension_Agustina,1
Gran Andaluz pension,5,"Esta pensión fue muy típicamente andaluz. Estaba muy limpio, la anfitriona fue muy amable e incluso limpiamos la ropa! La ubicación era perfecta, a tan sólo 3 minutos de la mezquita. Recomendaría este lugar seguro.",Cordoba_Province_of_Cordoba_Andalucia,Pension_Agustina,1
Gran relación calidad-precio,4,"Nos alojamos por dos noches en una habitación doble con baño compartido. La decoración de la habitación estaba un poco pasada de moda, pero perfectamente limpio y cómodo. Había un lavabo en la habitación. El baño sólo tenía una mano ducha sobre la bañera, pero era espaciosa y estaba limpia. El baño era compartido con otras dos habitaciones, pero durante nuestra estancia nunca tuvimos que esperar. No había aire acondicionado en la habitación (este es un edificio antiguo) lo que la hacía bastante calor, pero había un ventilador de techo por lo menos. Internet wi-fi gratis y funcionaba bien en la habitación.  La ubicación del hotel es genial, realmente central a todos los lugares turísticos de Córdoba, pero en una calle tranquila. Los propietarios son amables y serviciales (aunque…",Cordoba_Province_of_Cordoba_Andalucia,Pension_Agustina,1
Posición increíble gente encantadora,5,"Nuestras dos primeras noches en España. La pensión estaba muy limpio, el patio estaba lleno de flores y muy acogedor. El cuarto de baño compartido, no era problema y la situación era perfecta muy cerca de todo pero tranquila.",Cordoba_Province_of_Cordoba_Andalucia,Pension_Agustina,1
La historia abunda,4,"En la segunda planta, nuestra habitación en la pensión Agustina está en un edificio muy antiguo y casa en el centro de la ciudad, a tres cuadras de la catedral y la mezquita. Los anfitriones son una familia de mujeres - La abuela, madre, y mi hija, y han hecho de este un lugar muy encantador. El edificio debe ser al menos de cuatrocientos años, pero se mantienen en forma prístina. Tuvimos que comparten un baño, pero por el precio, una oferta muy dulce, ya que todo lo que queríamos ver estaba a poca distancia.",Cordoba_Province_of_Cordoba_Andalucia,Pension_Agustina,1
Una gran elección,5,"Sólo estuvimos una noche, pero era bastante perfecto. Nuestra habitación era acogedora y limpia, así como el baño. Es tal vez solo dos minutos de la Mezquita y todavía es muy tranquilo por la noche. Además, tiene un gran ambiente sureño gracias a todas las flores en patio y personal muy agradable y atento.",Cordoba_Province_of_Cordoba_Andalucia,Pension_Agustina,1
"Excelente ubicación, ambiente andaluz",5,"Tranquilo, limpio y muy bien cuidado. Una gran opción para el precio. Dormimos 3 noches a través del fin de semana en este B&B y no tuvimos ningún ruido de la calle. Habitación era amplia y muy limpia. Estábamos en cada momento del día y de la noche sin ningún problema con el acceso. Recomendado!",Cordoba_Province_of_Cordoba_Andalucia,Pension_Agustina,1
"Muy buena situación, super limpio y muy simpática",5,"Este hotel tiene una ubicación perfecta, a sólo 100 m del río y a 200 metros de la Mezquita. La familia que lo dirige era extremadamente amable. ¡hasta el mío de mi hija nos ayudó a gafas de mis amigas, y spemt fixmy media hora tratando de desenroscar una cierta parte de ella. Ella era realmente decepcionado que no podía arreglarlo y señaló la óptica más cercana. tan agradable! Además, los roomss y el baño estaban impecables y por último, tienen el patio cosiest jamás. Super andaluciann tradicional estilo con un montón de (aunque falsa ; )) flores. muy recomendable sin duda teniendo en cuenta el hecho de que el costo de la habitación sólo 30 la UE para 2 personas!  Hotel tiene ubicacion Leiden, la gente muy amable y nos ayudó la hija muy bien acondicionado 9.5 + las rotas gafas…",Cordoba_Province_of_Cordoba_Andalucia,Pension_Agustina,1
"barato, pero Loo compartido y puerta con cerradura un dolor",3,"pensión muy limpia, cómoda y tranquila. La ubicación es genial si no tienes coche, si tienes un coche olvídate. El retrete era compartido entre 3 dormitorios, un poco de cola cada mañana, no tan estupenda. Y los propietarios mantener la puerta cerrada todo el tiempo, así que ir y venir tienes que llamar y esperar a abrir - un dolor. Si nos vamos a volver a Córdoba seguramente nos alojaríamos en otro sitio.",Cordoba_Province_of_Cordoba_Andalucia,Pension_Agustina,3
No saben lo que es el concepto BRUNCH,2,Ofertan un brunch en la página web y decidimos probar. Básicamente aún no conocen que es un brunch. Elegimos el turno de las 10:30 (que es el último) y nos encontramos un desayuno buffet con las sobras. El trato fue muy agradable y muy atentos la verdad.,Almeria_Province_of_Almeria_Andalucia,AIRE_Hotel_Ancient_Baths,0
Bonito hotel pero falta cuidar el detalle,3,"Habitacion  suite con preciosas vistas a la playa del ayuntamiento y al cerro de san cristobal. Habitacion abierta con lavamanos y ducha a la vista, si vas en pareja no es muy practico. El servicio tiene mandos con chorro de agua, no le vi mucho la gracia la verdad. Personal casi inexistente.. quizas por la situacion de covid.",Almeria_Province_of_Almeria_Andalucia,AIRE_Hotel_Ancient_Baths,3
Decepción,1,Mi marido por mi cumpleaños me regaló una experiencia de 150min incluido un masaje de 60 y zumo o te le costó 10 euros más caro por ser regalo.le costo 220 euros.ya había estado en otras ocasiones y nos encantó por eso repetimos cada vez q podemos.sabemos cómo va.primero el masaje q no duró ni 60 min por los gong sabes las horas pq allí no hay relojes nos cogen después del gong pero 115 min o más y nos suelta antes del gong nos dan el zumo y nos dice q nos lo tomemos y q nos tenemos q ir mi marido le dice q no puede ser q el contrato 150 min y q no le cuadra.aun así subimos mira mi marido el móvil etc comprueba y selo expone a la chica de recepción q sin comprobar nada nos dice no q son dos horas por el corona virus y punto mi marido insiste le muestra el móvil y nos dice de…,Almeria_Province_of_Almeria_Andalucia,AIRE_Hotel_Ancient_Baths,0
Esperaba más,3,"Limpieza muy justa en zonas comunes. La gestión del desayuno con covid se podría mejorar: todos tocamos las cucharas por ej. La habitación de planta baja y la zona de terraza ruidosas.  Esperaba más. La atención en general, justa. El parquing no está en el mismo edificio",Almeria_Province_of_Almeria_Andalucia,AIRE_Hotel_Ancient_Baths,3
Experiencia increible.,5,"En pleno centro de Almería, con unas excepcionales vistas a la Alcazaba, con un spa chulísimo y con un personal muy amable. A demás las habitaciones son cómodas, y la ubicación dentro de la ciudad es excepcional.",Almeria_Province_of_Almeria_Andalucia,AIRE_Hotel_Ancient_Baths,1
Relax entre amigas,5,"Estupenda experiencia, un lujo al alcance, spa, desayuno con vistas, bañera hidromasaje, cava y bombones, muchas atenciones para hacer nuestra estancia inolvidable. Gracias a todos los profesionales de este hotel por hacer todo fácil y genial.",Almeria_Province_of_Almeria_Andalucia,AIRE_Hotel_Ancient_Baths,1
Relax,5,"Hotel situado en el centro de Almería. A 5 minutos de la Alcazaba y del centro. El hotel tiene un spa espectacular. Nos alojamos en una junior suite, con vistas a la plaza vieja. Habitación cómoda y bien equipada. Los desayunos se sirven en la terraza. Vistas espectaculares y tb su servicio. Todo el mundo muy agradable. Piscina en la azotea. Pequeña pero pudimos utilizarla. El restaurante anexo al hotel, excesivamente caro.",Almeria_Province_of_Almeria_Andalucia,AIRE_Hotel_Ancient_Baths,1
"Amabilidad, comodidad y buena ubicación",5,"No sabría decir que ha sido mejor, si el personal o las instalaciones, excelente, una ubicación inmejorable y los baños árabes son de lo mejor, las camas muy cómodas los baños en las habitaciones con ducha de lluvia y tradicional y wc con limpieza a la japonesa... , tienen conve io con el parking para que salga más económico. En resumen, muy recomendable",Almeria_Province_of_Almeria_Andalucia,AIRE_Hotel_Ancient_Baths,1
Escapada  en la Suite,2,Un hotel muy dejado y un tanto descuidado! La suite el balcón súper sucio! Debajo de la cama no había limpiado a saber desde cuando.... uno de los días decidimos subir a los sofás de las suites cuando vemos que ambos están completamente llenos de manchas.... y decidimos quedamos en la cama.... El segundo día ni se molestan en cambiar las sábanas.... a pesar de estar sucias las estiran y fin.... y para colmo ese mismo día por la tarde tengo que bajar a recepción a pedir un rollo de papel higiénico que no habían repuesto....  En la terraza los toldos súper sucios si quieres desayunar con vistas tienes que hacerlo fuera.... está súper dejada la limpieza en este hotel.... y ya en el desayuno te ponen en la carta jamón ibérico y más seco y rancio no puede estar el que nos pusieron!  …,Almeria_Province_of_Almeria_Andalucia,AIRE_Hotel_Ancient_Baths,0
"Muy bien el hotel, decepcionado con el spa",4,"El hotel esta muy bien ubicado, la atencion del personal es correcta, el desayuno esta muy bien, las habitaciones standar son muy pequeñas por el precio (y mas en esta epoca), y el circuito de agua que te brindan es normal. A mi entender, se debe encarar con mas rigor el asunto higiene, ya que las zapatillas que te facilita el hotel hacen un recorrido por zonas comunes del hotel hasta llegar a los baños, y entras con ellas en cada una de las piscinas y sauna. Y no tu solo, sino las 15 personas que estan en el mismo lugar. El masaje, por decirlo de una manera fina, justito, justito de calidad.",Almeria_Province_of_Almeria_Andalucia,AIRE_Hotel_Ancient_Baths,1
Falta de limpieza y servicio justo,2,"El hotel se encuentra en una ubicación excelente, posibilidad de ir andando al centro y a los restaurantes. El parking también se encuentra cerca del hotel. El primer día que llegamos la habitación estaba sucia , con abundantes pelos  y suciedad en el suelo que evidenciaban que no se había barrido. Bajamos a recepción a comentarlo y su trato fue indiferente, ninguna disculpa encima con la situación que estamos viviendo.  En 15 minutos si que se acercó la persona de la limpieza para solventarlo. Empezamos nuestras vacaciones a disgusto. Males menores pero que se podían comprobar antes de dar una habitación son que las pilas de la caja fuerte estaban oxidadas y no funcionaba (lo comentamos) y tampoco el multiclean del inodoro. El último día también nos dimos cuenta que la salida…",Almeria_Province_of_Almeria_Andalucia,AIRE_Hotel_Ancient_Baths,0
Hotel con una evidente falta de personal,3,"Habitación limpia,buena ubicación... Pero con una más que evidente falta de personal. En desayuno una persona para atender a todos los desayunos (sin cocinero/a) estando el hotel lleno según nos dijeron... No es de recibo para un hotel que tiene una tarifa por noche rondando los 150€... En terraza no existe ningún tipo de protocolo para limpieza relativo al covid... Las mismas bebidas y una bandeja con vasos que estaban de otros clientes a las 4 de la tarde seguían por la noche (muy tarde) en el mismo sitio... Estuvimos unas 4 horas en terraza por la tarde y no hubo personal en ningún momento, una pena ya que la terraza es una maravilla.",Almeria_Province_of_Almeria_Andalucia,AIRE_Hotel_Ancient_Baths,3
EXCELENTE,5,"UBICACIÓN. Inmejorable, en pleno casco histórico, en nuestro caso con vistas a la Alcazaba y al monumento del Cerro de San Cristóbal. Lo que antes era una zona deprimida está dejando paso ahora a una de las áreas más vibrantes de la capital, repleta de bares y restaurantes, cerca de todo.  INSTALACIONES. Un hotel magnífico, ubicado en un edificio histórico totalmente reformado y rehabilitado, que responde al concepto de hotel boutique. Decoración exquisita, tanto en las zonas comunes como en las habitaciones. Cuenta con una terraza dotada de piscina con vistas espectaculares y sobre todo, con el spa, que merece otro comentario aparte, totalmente recomendable. En cuanto a las habitaciones, nosotros cogimos una júnior suite, muy amplia, con una cama cómoda y un baño muy completo.…",Almeria_Province_of_Almeria_Andalucia,AIRE_Hotel_Ancient_Baths,1
